2025-08-18 03:54:34,404 [main.py         | 48] INFO: Start to run instance_12
2025-08-18 03:54:44,080 [simulate_environment.py | 254] INFO: 2025-08-18 06:40:00, Item 0553360018-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:44,080 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:44,080 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 06:50:00, pre time: 2025-08-18 06:40:00
2025-08-18 03:54:44,080 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 06:50:00
2025-08-18 03:54:44,090 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 7 ongoing order items, 35 completed order items
2025-08-18 03:54:44,090 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:44,286 [simulate_environment.py | 254] INFO: 2025-08-18 06:50:00, Item 0553360018-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:44,286 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:44,286 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 07:00:00, pre time: 2025-08-18 06:50:00
2025-08-18 03:54:44,286 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 07:00:00
2025-08-18 03:54:44,294 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 7 ongoing order items, 35 completed order items
2025-08-18 03:54:44,296 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:44,486 [simulate_environment.py | 254] INFO: 2025-08-18 07:00:00, Item 0553360018-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:44,486 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:44,486 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 07:10:00, pre time: 2025-08-18 07:00:00
2025-08-18 03:54:44,486 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 07:10:00
2025-08-18 03:54:44,497 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 7 ongoing order items, 35 completed order items
2025-08-18 03:54:44,497 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:44,696 [simulate_environment.py | 254] INFO: 2025-08-18 07:10:00, Item 0553360018-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:44,696 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:44,696 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 07:20:00, pre time: 2025-08-18 07:10:00
2025-08-18 03:54:44,696 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 07:20:00
2025-08-18 03:54:44,704 [simulate_environment.py | 167] INFO: Get 6 unallocated order items, 8 ongoing order items, 35 completed order items
2025-08-18 03:54:44,706 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:44,946 [simulate_environment.py | 254] INFO: 2025-08-18 07:20:00, Item 0553360018-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:44,946 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:44,946 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 07:30:00, pre time: 2025-08-18 07:20:00
2025-08-18 03:54:44,946 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 07:30:00
2025-08-18 03:54:44,952 [simulate_environment.py | 167] INFO: Get 6 unallocated order items, 8 ongoing order items, 35 completed order items
2025-08-18 03:54:44,956 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:45,186 [simulate_environment.py | 254] INFO: 2025-08-18 07:30:00, Item 0553360018-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:45,186 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:45,186 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 07:40:00, pre time: 2025-08-18 07:30:00
2025-08-18 03:54:45,186 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 07:40:00
2025-08-18 03:54:45,200 [simulate_environment.py | 167] INFO: Get 5 unallocated order items, 7 ongoing order items, 37 completed order items
2025-08-18 03:54:45,200 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:45,418 [simulate_environment.py | 254] INFO: 2025-08-18 07:40:00, Item 0553360018-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:45,418 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:45,418 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 07:50:00, pre time: 2025-08-18 07:40:00
2025-08-18 03:54:45,418 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 07:50:00
2025-08-18 03:54:45,423 [simulate_environment.py | 167] INFO: Get 14 unallocated order items, 7 ongoing order items, 37 completed order items
2025-08-18 03:54:45,423 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:45,645 [simulate_environment.py | 254] INFO: 2025-08-18 07:50:00, Item 0553360018-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:45,646 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:45,646 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 08:00:00, pre time: 2025-08-18 07:50:00
2025-08-18 03:54:45,646 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 08:00:00
2025-08-18 03:54:45,653 [simulate_environment.py | 167] INFO: Get 15 unallocated order items, 7 ongoing order items, 37 completed order items
2025-08-18 03:54:45,653 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:45,910 [simulate_environment.py | 254] INFO: 2025-08-18 08:00:00, Item 0553360018-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:45,910 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:45,910 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 08:10:00, pre time: 2025-08-18 08:00:00
2025-08-18 03:54:45,910 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 08:10:00
2025-08-18 03:54:45,918 [simulate_environment.py | 167] INFO: Get 25 unallocated order items, 7 ongoing order items, 37 completed order items
2025-08-18 03:54:45,918 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:46,197 [simulate_environment.py | 254] INFO: 2025-08-18 08:10:00, Item 0553360018-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:46,197 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:46,198 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 08:20:00, pre time: 2025-08-18 08:10:00
2025-08-18 03:54:46,198 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 08:20:00
2025-08-18 03:54:46,200 [simulate_environment.py | 167] INFO: Get 21 unallocated order items, 12 ongoing order items, 38 completed order items
2025-08-18 03:54:46,202 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:46,490 [simulate_environment.py | 254] INFO: 2025-08-18 08:20:00, Item 0747110023-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:46,496 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:46,496 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 08:30:00, pre time: 2025-08-18 08:20:00
2025-08-18 03:54:46,496 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 08:30:00
2025-08-18 03:54:46,497 [simulate_environment.py | 167] INFO: Get 27 unallocated order items, 12 ongoing order items, 38 completed order items
2025-08-18 03:54:46,497 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:46,777 [simulate_environment.py | 254] INFO: 2025-08-18 08:30:00, Item 0747110023-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:46,777 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:46,779 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 08:40:00, pre time: 2025-08-18 08:30:00
2025-08-18 03:54:46,779 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 08:40:00
2025-08-18 03:54:46,793 [simulate_environment.py | 167] INFO: Get 27 unallocated order items, 7 ongoing order items, 43 completed order items
2025-08-18 03:54:46,796 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:47,038 [simulate_environment.py | 254] INFO: 2025-08-18 08:40:00, Item 0747110023-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:47,038 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:47,038 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 08:50:00, pre time: 2025-08-18 08:40:00
2025-08-18 03:54:47,038 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 08:50:00
2025-08-18 03:54:47,044 [simulate_environment.py | 167] INFO: Get 20 unallocated order items, 14 ongoing order items, 44 completed order items
2025-08-18 03:54:47,046 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:47,326 [simulate_environment.py | 254] INFO: 2025-08-18 08:50:00, Item 0752450024-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:47,326 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:47,326 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 09:00:00, pre time: 2025-08-18 08:50:00
2025-08-18 03:54:47,326 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 09:00:00
2025-08-18 03:54:47,340 [simulate_environment.py | 167] INFO: Get 20 unallocated order items, 14 ongoing order items, 44 completed order items
2025-08-18 03:54:47,340 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:47,584 [simulate_environment.py | 254] INFO: 2025-08-18 09:00:00, Item 0752450024-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:47,585 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:47,585 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 09:10:00, pre time: 2025-08-18 09:00:00
2025-08-18 03:54:47,586 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 09:10:00
2025-08-18 03:54:47,590 [simulate_environment.py | 167] INFO: Get 37 unallocated order items, 14 ongoing order items, 44 completed order items
2025-08-18 03:54:47,590 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:47,835 [simulate_environment.py | 254] INFO: 2025-08-18 09:10:00, Item 0752450024-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:47,835 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:47,835 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 09:20:00, pre time: 2025-08-18 09:10:00
2025-08-18 03:54:47,836 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 09:20:00
2025-08-18 03:54:47,840 [simulate_environment.py | 167] INFO: Get 37 unallocated order items, 14 ongoing order items, 44 completed order items
2025-08-18 03:54:47,843 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:48,129 [simulate_environment.py | 254] INFO: 2025-08-18 09:20:00, Item 0752450024-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:48,129 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:48,129 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 09:30:00, pre time: 2025-08-18 09:20:00
2025-08-18 03:54:48,129 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 09:30:00
2025-08-18 03:54:48,137 [simulate_environment.py | 167] INFO: Get 36 unallocated order items, 10 ongoing order items, 49 completed order items
2025-08-18 03:54:48,137 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:48,406 [simulate_environment.py | 254] INFO: 2025-08-18 09:30:00, Item 0752450024-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:48,406 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:48,406 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 09:40:00, pre time: 2025-08-18 09:30:00
2025-08-18 03:54:48,406 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 09:40:00
2025-08-18 03:54:48,418 [simulate_environment.py | 167] INFO: Get 37 unallocated order items, 10 ongoing order items, 49 completed order items
2025-08-18 03:54:48,418 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:48,664 [simulate_environment.py | 254] INFO: 2025-08-18 09:40:00, Item 0752450024-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:48,665 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:48,665 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 09:50:00, pre time: 2025-08-18 09:40:00
2025-08-18 03:54:48,665 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 09:50:00
2025-08-18 03:54:48,668 [simulate_environment.py | 167] INFO: Get 38 unallocated order items, 16 ongoing order items, 49 completed order items
2025-08-18 03:54:48,668 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:48,956 [simulate_environment.py | 254] INFO: 2025-08-18 09:50:00, Item 0752450024-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:48,963 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:48,963 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 10:00:00, pre time: 2025-08-18 09:50:00
2025-08-18 03:54:48,964 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 10:00:00
2025-08-18 03:54:48,966 [simulate_environment.py | 167] INFO: Get 41 unallocated order items, 15 ongoing order items, 50 completed order items
2025-08-18 03:54:48,966 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 04:03:49,084 [simulate_environment.py | 254] INFO: 2025-08-18 10:00:00, Item 0752450024-1: state = 1 < 2, we can not finish the simulation
2025-08-18 04:03:49,093 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 04:03:49,093 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 10:10:00, pre time: 2025-08-18 10:00:00
2025-08-18 04:03:49,093 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 10:10:00
2025-08-18 04:03:49,106 [simulate_environment.py | 167] INFO: Get 33 unallocated order items, 25 ongoing order items, 50 completed order items
2025-08-18 04:03:49,110 [simulate_environment.py | 231] INFO: java main_algorithm
